,position
2626,3.0
13763,1.0
3271,2.0
14,2.0
5182,2.0
3471,2.0
11832,3.0
8181,3.0
452,1.0
11402,0.0
12960,1.0
13659,1.0
792,1.0
15265,3.0
16898,0.0
3051,2.0
7963,1.0
6066,1.0
15478,2.0
12119,3.0
18247,2.0
4252,3.0
16754,2.0
3437,1.0
7735,2.0
1551,1.0
1376,2.0
10979,1.0
11723,2.0
7961,1.0
5820,0.0
3053,2.0
9947,1.0
8703,1.0
6935,1.0
17333,1.0
7658,3.0
14372,3.0
16363,3.0
5869,0.0
8200,1.0
16594,2.0
6976,1.0
10284,1.0
11897,1.0
3328,3.0
1172,2.0
5952,1.0
5755,3.0
13479,2.0
11283,3.0
1948,3.0
9741,1.0
3493,1.0
3815,1.0
2029,2.0
2351,2.0
787,0.0
7837,1.0
478,1.0
12354,2.0
5324,3.0
11294,3.0
151,2.0
2154,0.0
16586,1.0
5647,2.0
1696,1.0
7435,1.0
1543,1.0
3173,0.0
5716,2.0
5036,2.0
11663,3.0
5738,1.0
18454,3.0
4219,3.0
4,2.0
10685,2.0
8469,2.0
9835,1.0
9164,1.0
15278,1.0
14439,3.0
4501,1.0
19075,2.0
7158,1.0
16939,2.0
4617,3.0
18946,1.0
14901,1.0
3110,0.0
7109,3.0
4708,3.0
5069,1.0
17062,0.0
10301,1.0
8464,1.0
10579,0.0
5685,0.0
14878,1.0
14649,3.0
10770,1.0
11620,2.0
5732,1.0
15412,1.0
3656,2.0
17039,1.0
6727,2.0
11069,0.0
8779,2.0
8367,2.0
16076,2.0
16614,1.0
6407,2.0
6409,0.0
1495,3.0
2675,2.0
8287,1.0
7777,1.0
3951,1.0
9849,1.0
13934,1.0
17461,0.0
8605,0.0
9227,1.0
3830,0.0
9074,0.0
4422,3.0
8152,2.0
13528,1.0
18192,0.0
114,1.0
230,3.0
6618,1.0
6028,2.0
8476,2.0
889,2.0
10718,1.0
11956,3.0
2898,2.0
814,2.0
17555,2.0
849,3.0
1629,3.0
10568,2.0
5029,1.0
6379,3.0
13070,3.0
17926,3.0
15327,2.0
3458,2.0
15914,3.0
11447,3.0
18632,3.0
11200,1.0
4579,1.0
15398,1.0
15991,2.0
1248,1.0
3833,3.0
15162,1.0
3398,3.0
2945,1.0
4973,1.0
17706,0.0
2559,3.0
18678,1.0
5847,2.0
17465,2.0
5944,1.0
10656,2.0
17049,3.0
4527,1.0
3582,2.0
14202,3.0
3679,3.0
9191,2.0
10616,1.0
10161,3.0
6627,0.0
5868,1.0
724,0.0
17722,3.0
16710,2.0
9663,2.0
19161,1.0
9307,2.0
11744,0.0
9575,3.0
10143,3.0
622,2.0
14448,2.0
10469,0.0
8845,2.0
12078,3.0
9554,3.0
8387,3.0
11349,1.0
19012,0.0
6696,2.0
4053,1.0
19149,0.0
15148,2.0
9534,2.0
17129,2.0
3109,3.0
17759,1.0
15301,1.0
15117,3.0
870,2.0
18921,3.0
4345,3.0
11300,0.0
3013,1.0
18763,1.0
15493,3.0
5112,1.0
14181,1.0
11641,2.0
980,1.0
16456,3.0
4939,0.0
5283,1.0
16240,1.0
9727,3.0
7429,3.0
17219,3.0
13990,2.0
15627,2.0
6215,0.0
10808,1.0
6851,1.0
4681,2.0
3823,1.0
3616,2.0
6706,3.0
760,2.0
15201,3.0
1180,2.0
4704,3.0
13797,0.0
3887,1.0
4291,3.0
6331,1.0
15918,2.0
12008,2.0
1998,2.0
5857,2.0
10450,3.0
18434,3.0
4444,2.0
9943,2.0
8433,2.0
10574,1.0
9099,2.0
7108,2.0
9929,0.0
1708,1.0
12688,2.0
9535,3.0
5912,2.0
17079,2.0
8092,1.0
7176,1.0
6993,3.0
6013,0.0
16325,3.0
18839,2.0
2636,3.0
16990,3.0
1099,2.0
9345,3.0
5494,2.0
10892,1.0
16620,0.0
11782,1.0
10288,2.0
10227,3.0
16151,3.0
15384,3.0
16798,2.0
17972,3.0
6713,1.0
1432,3.0
18087,2.0
12147,1.0
10741,0.0
10946,3.0
14608,1.0
5513,0.0
5840,1.0
16727,2.0
17237,3.0
2792,3.0
15762,3.0
5077,1.0
18187,1.0
7228,1.0
10866,1.0
14969,0.0
13853,3.0
2316,1.0
17654,2.0
10356,2.0
17891,0.0
8492,2.0
17250,2.0
12632,1.0
11514,2.0
15375,2.0
8494,2.0
3642,2.0
1652,1.0
17493,3.0
9,3.0
2094,3.0
14133,2.0
11201,1.0
7854,1.0
7922,1.0
3778,1.0
2654,2.0
15794,0.0
17970,1.0
16408,1.0
4050,3.0
16391,2.0
10681,3.0
4398,3.0
12892,2.0
1641,1.0
7296,2.0
16030,0.0
16904,2.0
2088,1.0
18505,2.0
18999,1.0
8021,1.0
7313,3.0
12105,2.0
544,3.0
17281,2.0
18657,3.0
12130,1.0
12038,1.0
11655,0.0
15796,3.0
1645,2.0
14765,2.0
19167,3.0
17214,3.0
19165,2.0
2309,1.0
14783,3.0
10231,2.0
17054,3.0
5235,3.0
6032,2.0
5037,3.0
99,1.0
8745,3.0
13015,0.0
6797,3.0
9556,0.0
13804,3.0
4188,2.0
8250,1.0
4655,1.0
7998,2.0
15548,3.0
696,3.0
4648,2.0
10128,3.0
15844,3.0
16019,2.0
11850,1.0
17160,1.0
8871,1.0
3521,2.0
11289,3.0
5726,1.0
13041,0.0
9839,1.0
15728,2.0
1206,2.0
10496,1.0
15895,2.0
18868,0.0
11694,3.0
214,1.0
5024,1.0
14025,0.0
13944,1.0
1725,3.0
5421,2.0
16015,2.0
5690,1.0
6370,3.0
17729,0.0
9653,1.0
5231,0.0
1103,3.0
17220,3.0
9816,3.0
6389,2.0
776,3.0
4249,3.0
10325,3.0
1952,3.0
9950,1.0
16453,3.0
4246,1.0
14486,3.0
10922,3.0
13571,1.0
7110,2.0
18118,1.0
17344,2.0
11376,1.0
16478,2.0
5190,0.0
9522,1.0
12885,2.0
13118,1.0
14669,2.0
5828,2.0
5644,2.0
10201,1.0
10992,3.0
12785,2.0
4921,2.0
19186,2.0
2605,3.0
6010,1.0
10570,3.0
6070,2.0
2847,3.0
17434,0.0
7891,2.0
5047,1.0
18422,3.0
3468,0.0
18535,0.0
7188,1.0
9708,3.0
11668,2.0
16265,1.0
12969,2.0
13877,2.0
13053,3.0
1698,1.0
12148,3.0
13065,1.0
922,0.0
14362,3.0
17878,0.0
12737,2.0
5915,3.0
18517,3.0
5734,2.0
18460,3.0
13518,0.0
15424,2.0
2512,2.0
15890,2.0
11093,2.0
11045,3.0
3420,2.0
13264,1.0
10903,2.0
18721,1.0
17542,2.0
15000,2.0
6900,1.0
17499,3.0
6459,1.0
7345,1.0
16808,1.0
17356,1.0
15322,2.0
883,2.0
6633,3.0
101,2.0
7081,3.0
6643,3.0
8058,1.0
3317,2.0
5439,1.0
13115,1.0
7669,1.0
17294,1.0
13728,1.0
5849,1.0
16610,1.0
3155,2.0
950,2.0
9017,0.0
13323,3.0
13668,2.0
16760,3.0
1289,1.0
5079,3.0
15251,3.0
2476,0.0
363,0.0
14369,3.0
14805,2.0
7018,1.0
16504,3.0
16459,1.0
7167,2.0
4449,3.0
6223,3.0
7506,2.0
17407,2.0
592,3.0
17534,1.0
11728,1.0
2563,3.0
14182,2.0
16645,0.0
7367,2.0
10983,2.0
9833,2.0
10033,1.0
15404,3.0
768,3.0
15925,1.0
12286,3.0
4288,3.0
12422,0.0
3981,1.0
17572,0.0
13901,1.0
4507,1.0
15376,2.0
1079,2.0
10528,1.0
8005,1.0
8961,2.0
18059,3.0
8551,1.0
10251,1.0
3387,2.0
13244,3.0
10809,2.0
11910,1.0
10835,0.0
9437,1.0
16263,0.0
18986,2.0
12177,3.0
11849,0.0
6075,2.0
494,1.0
12145,3.0
5130,1.0
3680,3.0
18871,2.0
4920,2.0
12287,2.0
15711,1.0
4158,2.0
3150,1.0
687,1.0
15686,2.0
6060,2.0
13378,1.0
13903,2.0
14453,2.0
2892,3.0
1502,3.0
4337,1.0
11653,3.0
10865,3.0
1953,2.0
14184,0.0
8404,3.0
2635,1.0
16773,1.0
10110,1.0
4002,2.0
14906,1.0
411,0.0
15128,1.0
8096,2.0
9889,1.0
3939,1.0
10784,3.0
12225,2.0
2403,2.0
7458,3.0
2327,2.0
6239,3.0
15356,1.0
6535,3.0
16675,2.0
6438,0.0
14631,3.0
8700,0.0
18041,1.0
18526,1.0
12091,3.0
15884,2.0
1165,3.0
17372,1.0
4823,3.0
3177,3.0
15388,3.0
18927,2.0
15600,2.0
3730,3.0
8625,0.0
18037,0.0
840,2.0
2979,1.0
5978,1.0
17686,1.0
1988,0.0
13231,1.0
11191,2.0
4068,1.0
5209,1.0
18094,1.0
10507,2.0
3703,1.0
8590,1.0
708,1.0
3283,3.0
3940,3.0
1612,3.0
18307,3.0
8546,2.0
7644,1.0
18403,3.0
681,2.0
7137,0.0
3542,3.0
15838,1.0
17098,2.0
17778,2.0
18627,3.0
4675,1.0
15382,2.0
6213,1.0
4157,2.0
4321,3.0
6887,1.0
14348,1.0
6364,3.0
18567,1.0
5294,2.0
12590,1.0
15111,3.0
5672,2.0
16278,2.0
4975,3.0
13825,2.0
15592,1.0
4459,3.0
8821,3.0
3875,1.0
10929,2.0
454,0.0
17854,2.0
14058,1.0
1195,1.0
11182,2.0
10244,3.0
4294,1.0
3953,3.0
13974,2.0
7727,1.0
6914,2.0
11776,1.0
17524,1.0
7464,0.0
5300,2.0
5866,1.0
695,2.0
7799,1.0
5237,2.0
9617,1.0
6147,1.0
655,2.0
10558,3.0
385,3.0
10629,2.0
8637,3.0
12050,1.0
18357,2.0
1575,3.0
16955,2.0
10615,1.0
19073,2.0
16211,1.0
18260,3.0
17950,2.0
13005,2.0
2246,1.0
15483,1.0
17125,3.0
13289,3.0
11467,2.0
6647,1.0
8240,1.0
1563,1.0
15911,1.0
18206,0.0
11986,0.0
6072,1.0
72,3.0
10534,2.0
14855,2.0
17063,2.0
628,2.0
9871,2.0
17761,2.0
8711,0.0
3810,3.0
13465,2.0
7315,3.0
16398,2.0
15601,1.0
12465,1.0
2807,2.0
4289,3.0
14018,1.0
18802,2.0
18963,1.0
5174,1.0
6411,1.0
5559,1.0
9213,3.0
10439,0.0
9576,1.0
3416,2.0
2339,1.0
6477,3.0
15514,1.0
3443,3.0
7459,3.0
9109,2.0
12318,1.0
6039,1.0
118,3.0
253,2.0
15817,2.0
4503,1.0
17446,0.0
4410,3.0
4959,1.0
9897,3.0
13054,2.0
19119,1.0
8440,1.0
1714,1.0
3909,1.0
4197,2.0
1670,2.0
8388,1.0
3425,1.0
9709,2.0
18417,1.0
9919,3.0
1042,1.0
12239,2.0
17487,2.0
12297,2.0
8382,3.0
14839,3.0
6330,2.0
155,1.0
7800,3.0
5233,2.0
8421,1.0
13446,2.0
15181,3.0
18497,3.0
16370,2.0
2604,3.0
7876,1.0
14416,1.0
15795,3.0
13329,0.0
14088,2.0
4194,2.0
17008,2.0
7068,1.0
15652,3.0
13487,3.0
7703,1.0
2961,2.0
11479,1.0
1037,0.0
6160,2.0
14629,0.0
2621,1.0
3630,2.0
9879,3.0
19179,2.0
19127,1.0
10268,2.0
2963,1.0
10842,2.0
13660,1.0
516,2.0
3315,3.0
17189,3.0
16285,3.0
2259,0.0
5836,3.0
11513,1.0
8956,2.0
8849,0.0
12419,1.0
3817,2.0
11157,1.0
3020,2.0
11564,1.0
9418,3.0
9308,1.0
5280,0.0
9442,3.0
4927,0.0
5353,3.0
17231,1.0
14262,0.0
6821,1.0
18895,3.0
18424,3.0
10031,0.0
15699,1.0
17803,0.0
12968,2.0
14359,2.0
8624,3.0
16416,1.0
3401,3.0
18246,2.0
10575,1.0
9422,3.0
14889,0.0
1137,0.0
3708,3.0
9640,0.0
13854,2.0
4593,1.0
12534,2.0
16891,0.0
9876,1.0
1379,3.0
17743,1.0
9809,1.0
3347,2.0
15591,2.0
13686,1.0
18576,1.0
15589,1.0
13862,1.0
1449,1.0
14930,2.0
10096,1.0
7811,1.0
10954,3.0
9262,3.0
10720,3.0
779,3.0
14189,0.0
6918,1.0
4706,1.0
18898,0.0
17806,2.0
5033,3.0
11171,3.0
17832,1.0
4317,1.0
15166,1.0
2609,0.0
13927,1.0
4770,3.0
6999,2.0
17410,1.0
11929,1.0
17533,0.0
17681,3.0
17733,0.0
15594,0.0
4915,3.0
12835,3.0
18348,1.0
14680,1.0
3339,1.0
6833,2.0
290,0.0
1814,1.0
9770,1.0
5383,2.0
146,1.0
12326,3.0
11807,1.0
2998,3.0
14755,2.0
11581,2.0
13635,2.0
15562,3.0
18558,2.0
7645,1.0
15986,1.0
11533,0.0
13557,1.0
2467,0.0
16440,1.0
4566,3.0
15981,0.0
17402,3.0
15396,1.0
9381,3.0
12254,2.0
389,0.0
5034,2.0
39,1.0
15696,2.0
6076,2.0
10607,1.0
10213,3.0
3608,2.0
15434,2.0
2923,1.0
10666,1.0
1227,3.0
8760,1.0
4446,1.0
12564,1.0
14095,3.0
2140,1.0
8949,1.0
8514,3.0
5067,1.0
14999,2.0
346,3.0
12410,3.0
17497,2.0
2668,1.0
13203,1.0
10847,1.0
1113,2.0
5149,1.0
3636,2.0
2889,3.0
4950,3.0
13413,3.0
12909,2.0
7462,0.0
8535,3.0
12166,3.0
4760,2.0
12149,2.0
16100,2.0
17853,0.0
14335,2.0
1355,2.0
3665,1.0
9496,0.0
16858,2.0
17249,0.0
4599,0.0
1728,2.0
13160,3.0
5072,3.0
196,2.0
10109,1.0
3192,1.0
6867,0.0
807,1.0
16242,1.0
17479,2.0
17088,1.0
233,3.0
14310,2.0
4003,2.0
18372,3.0
8669,3.0
13847,2.0
17119,1.0
10455,1.0
18730,1.0
16316,1.0
15916,2.0
18433,0.0
10225,3.0
191,3.0
18200,1.0
3722,0.0
4165,3.0
5576,1.0
13964,2.0
13122,3.0
5243,2.0
2748,2.0
1743,3.0
6179,2.0
2977,1.0
14820,0.0
10211,0.0
7567,3.0
4913,1.0
6150,0.0
9721,3.0
7969,2.0
10233,1.0
18913,1.0
1469,2.0
9587,1.0
13757,0.0
8274,0.0
15717,1.0
526,2.0
13094,1.0
11280,0.0
53,2.0
11010,0.0
13262,2.0
10212,2.0
2650,1.0
5318,1.0
4618,0.0
4415,3.0
4637,2.0
2789,2.0
265,0.0
13022,2.0
6451,1.0
18859,2.0
7,0.0
6049,1.0
4481,2.0
11674,2.0
1083,1.0
17758,2.0
4017,1.0
10550,1.0
11618,1.0
6926,1.0
16573,3.0
98,1.0
1280,2.0
10740,1.0
4874,3.0
6671,2.0
17519,0.0
6119,0.0
11145,3.0
4141,1.0
10350,0.0
16963,2.0
15552,0.0
2678,2.0
17940,3.0
12320,3.0
3959,3.0
6080,0.0
18120,0.0
743,2.0
8698,1.0
10398,3.0
884,3.0
17990,3.0
7349,3.0
9252,2.0
6898,1.0
14265,1.0
9951,1.0
3621,1.0
2332,1.0
19096,1.0
8862,2.0
12844,0.0
18276,3.0
17838,0.0
178,3.0
18865,3.0
8084,3.0
7999,1.0
8295,3.0
4917,3.0
17264,2.0
2390,1.0
13031,3.0
8009,1.0
17163,3.0
18080,3.0
13936,1.0
19074,2.0
4447,2.0
12512,1.0
17,3.0
17823,1.0
9981,3.0
17919,2.0
9722,1.0
8947,0.0
17746,3.0
8460,3.0
8300,2.0
17084,2.0
5706,3.0
1914,2.0
17390,2.0
12139,2.0
18315,2.0
13096,2.0
4754,1.0
8006,1.0
11539,2.0
4624,1.0
8588,1.0
6611,2.0
3199,3.0
9589,1.0
14020,2.0
4576,2.0
7774,1.0
11196,1.0
5592,1.0
3847,1.0
16953,2.0
12981,1.0
12529,0.0
5140,1.0
10554,1.0
15129,3.0
5810,3.0
6913,3.0
689,2.0
651,3.0
11898,2.0
9660,2.0
6262,2.0
12278,0.0
2364,1.0
2199,1.0
16385,3.0
1554,3.0
13108,1.0
15240,2.0
3726,2.0
15206,1.0
274,1.0
16424,2.0
12357,3.0
8744,0.0
5267,1.0
11841,2.0
3085,2.0
4979,2.0
3204,1.0
7935,2.0
2184,1.0
2147,0.0
17399,2.0
5038,2.0
11498,1.0
5994,3.0
10063,1.0
17595,0.0
18144,2.0
7932,1.0
1080,2.0
4923,3.0
10265,1.0
1871,2.0
5493,1.0
14338,1.0
12925,2.0
11726,2.0
6153,2.0
15006,1.0
18565,1.0
10250,1.0
17014,2.0
5334,1.0
4877,1.0
17143,2.0
9242,2.0
3714,1.0
18915,2.0
11828,2.0
7283,3.0
1120,3.0
11281,1.0
18148,0.0
15754,2.0
11509,1.0
16873,2.0
5410,1.0
3850,0.0
3596,3.0
277,3.0
14988,1.0
2752,1.0
2082,2.0
19152,3.0
10511,1.0
15967,3.0
12124,0.0
5202,1.0
13928,1.0
16741,2.0
1785,2.0
18044,2.0
733,1.0
7579,2.0
16823,2.0
2558,3.0
15190,2.0
13647,3.0
4087,2.0
15770,2.0
10104,1.0
9525,1.0
4591,3.0
14368,3.0
4404,3.0
9390,2.0
2399,3.0
18752,2.0
16947,3.0
5442,2.0
7761,3.0
11606,1.0
3992,1.0
3185,2.0
18420,1.0
16101,1.0
3857,0.0
9632,2.0
3125,2.0
12339,2.0
8880,1.0
16957,1.0
13858,2.0
15832,1.0
13722,3.0
7599,3.0
13040,2.0
5830,2.0
1970,0.0
15174,1.0
1420,3.0
2329,1.0
10368,3.0
70,0.0
19093,0.0
18881,2.0
9548,1.0
169,0.0
2612,2.0
15213,2.0
10091,0.0
14810,2.0
13344,1.0
17930,3.0
11302,2.0
7172,2.0
9325,3.0
4742,1.0
2159,1.0
8133,1.0
18091,1.0
18561,0.0
2769,0.0
13132,1.0
14696,2.0
4122,0.0
14089,1.0
17828,1.0
16841,3.0
10252,1.0
314,3.0
18238,0.0
12163,1.0
10933,3.0
110,3.0
7941,2.0
10637,3.0
16205,1.0
16099,2.0
6174,1.0
13620,2.0
1733,3.0
14508,1.0
1691,2.0
14286,0.0
1664,0.0
17537,3.0
10107,3.0
17904,2.0
2887,2.0
9987,1.0
2,3.0
7646,3.0
11716,3.0
2676,2.0
205,0.0
14167,1.0
6265,2.0
13563,3.0
2740,1.0
460,1.0
11382,2.0
13013,1.0
725,1.0
6320,2.0
18020,1.0
511,3.0
4115,2.0
15106,3.0
1302,2.0
6707,3.0
9792,1.0
18757,0.0
15781,0.0
8801,3.0
15255,3.0
16771,2.0
15716,3.0
780,3.0
15179,0.0
455,0.0
13150,1.0
5533,3.0
11920,2.0
10285,1.0
10599,2.0
12829,3.0
4380,0.0
8594,1.0
6412,1.0
11231,3.0
4097,1.0
7393,3.0
8649,3.0
5086,2.0
9624,1.0
13091,3.0
9236,2.0
4614,0.0
16852,3.0
16578,3.0
14686,3.0
12563,1.0
10549,2.0
11297,3.0
17536,0.0
16812,2.0
11018,3.0
7430,3.0
11248,2.0
7816,2.0
13845,2.0
15633,3.0
12428,2.0
17236,0.0
5187,3.0
17131,2.0
13270,1.0
13663,2.0
13867,3.0
9877,1.0
6043,1.0
6894,3.0
5511,1.0
3868,0.0
4762,1.0
15731,0.0
5532,1.0
105,3.0
10609,2.0
15525,3.0
17887,0.0
6490,0.0
17283,2.0
15075,1.0
3019,0.0
17020,0.0
13818,2.0
14850,0.0
18689,0.0
14490,2.0
8789,0.0
12559,1.0
3431,3.0
4261,2.0
7845,1.0
4428,2.0
12122,1.0
9591,1.0
16677,1.0
16597,1.0
12035,1.0
14748,1.0
7142,2.0
3670,3.0
4894,3.0
15892,1.0
4127,1.0
12798,3.0
1713,1.0
11719,2.0
9138,1.0
18057,0.0
5909,2.0
18770,1.0
5420,2.0
6678,1.0
9198,2.0
9616,2.0
2957,0.0
7460,0.0
4057,1.0
7511,3.0
7425,1.0
11729,1.0
7959,3.0
9464,2.0
17860,1.0
10578,0.0
7153,1.0
11664,2.0
8273,2.0
2386,0.0
13261,2.0
12949,2.0
14615,3.0
14797,3.0
5050,2.0
14441,3.0
8402,2.0
11593,3.0
4075,2.0
16596,1.0
10531,0.0
7685,2.0
6151,2.0
16339,3.0
13237,2.0
15469,3.0
1773,2.0
10333,2.0
6880,3.0
7654,3.0
9392,3.0
5795,2.0
1027,1.0
18193,1.0
11799,1.0
8344,3.0
5803,3.0
6133,3.0
3475,1.0
2385,3.0
15102,3.0
17128,0.0
835,1.0
9683,1.0
16507,0.0
3888,2.0
15017,0.0
13973,1.0
4621,0.0
14998,2.0
1337,3.0
736,3.0
9144,0.0
1200,0.0
16984,0.0
3127,3.0
17965,0.0
17417,3.0
15946,1.0
16943,2.0
14767,3.0
17491,1.0
9710,1.0
8188,3.0
44,1.0
12351,1.0
5048,1.0
6660,1.0
2038,3.0
12587,0.0
3427,3.0
14641,1.0
28,3.0
3254,3.0
10165,3.0
4458,0.0
10457,2.0
13248,2.0
16120,1.0
8180,1.0
7715,2.0
17426,3.0
19114,0.0
6820,2.0
5601,3.0
288,2.0
16299,2.0
1071,2.0
12260,3.0
5990,2.0
4209,1.0
10229,1.0
6287,2.0
1052,2.0
1453,2.0
18179,0.0
16196,3.0
4999,2.0
3613,3.0
15005,2.0
2922,1.0
4452,1.0
4710,3.0
7951,2.0
3136,2.0
12457,3.0
2397,3.0
14462,0.0
5897,1.0
8479,2.0
1802,1.0
14724,3.0
11817,3.0
10404,1.0
3795,3.0
10363,1.0
18211,1.0
2123,1.0
8656,2.0
18691,0.0
8161,1.0
13564,0.0
6083,1.0
4689,2.0
7346,1.0
12413,2.0
11503,2.0
10362,3.0
10970,1.0
3946,2.0
4696,3.0
5026,2.0
18074,1.0
7868,1.0
14996,1.0
6241,3.0
15611,1.0
1447,1.0
18322,2.0
16418,3.0
13910,0.0
10672,1.0
13978,2.0
7689,1.0
13056,3.0
17907,2.0
18814,2.0
11493,1.0
17708,2.0
10551,1.0
18616,1.0
4456,1.0
6164,2.0
11063,3.0
9320,2.0
12592,1.0
685,2.0
15068,3.0
8704,1.0
1034,1.0
10535,0.0
19144,0.0
16407,1.0
18855,1.0
4000,2.0
15468,3.0
7056,1.0
5887,3.0
1223,0.0
10378,1.0
13719,2.0
3861,3.0
4412,1.0
16641,2.0
14108,1.0
3658,3.0
4948,0.0
2692,3.0
4587,2.0
15816,1.0
5132,2.0
9210,0.0
4196,2.0
10785,3.0
1169,2.0
8784,2.0
13422,3.0
5443,2.0
17367,2.0
17073,3.0
18508,1.0
16016,1.0
2292,2.0
975,3.0
4202,1.0
6996,3.0
4654,1.0
9295,3.0
4366,1.0
14803,3.0
4498,2.0
14125,1.0
5523,3.0
4568,2.0
13684,2.0
18098,3.0
13646,2.0
16148,2.0
10078,3.0
1602,2.0
16846,2.0
656,3.0
1074,2.0
16395,3.0
3716,3.0
13049,1.0
18209,3.0
8642,1.0
16000,2.0
4751,3.0
9499,1.0
9098,1.0
8365,1.0
12830,2.0
13768,3.0
17592,2.0
9769,3.0
11885,3.0
11227,1.0
15979,3.0
2459,1.0
12811,2.0
7933,3.0
13814,2.0
14880,2.0
16190,2.0
407,2.0
2643,3.0
2137,1.0
11909,2.0
5515,1.0
7247,3.0
15883,1.0
9335,3.0
3210,3.0
10891,0.0
17820,1.0
3363,3.0
3047,1.0
1896,2.0
14496,2.0
11258,2.0
4055,2.0
6923,3.0
9539,2.0
15780,1.0
4500,1.0
17793,2.0
5348,1.0
89,2.0
10410,2.0
17605,1.0
15289,1.0
4612,2.0
5021,3.0
5985,2.0
1779,3.0
17716,0.0
16048,1.0
16428,3.0
13342,3.0
4852,2.0
9540,2.0
10614,1.0
6855,3.0
4520,1.0
18231,3.0
3821,1.0
16528,2.0
4006,1.0
6883,3.0
10913,1.0
13402,0.0
8403,3.0
18592,2.0
7714,2.0
14647,2.0
10947,1.0
853,2.0
14795,1.0
7873,3.0
8173,1.0
10113,0.0
13018,0.0
7713,1.0
238,0.0
17624,3.0
16737,3.0
2362,1.0
7212,1.0
11970,1.0
16871,3.0
12625,1.0
9678,1.0
4886,2.0
15776,3.0
2843,2.0
1529,2.0
9414,1.0
13375,0.0
10454,1.0
13786,3.0
5997,1.0
9403,3.0
15743,1.0
19195,3.0
1556,0.0
2917,3.0
16039,2.0
16686,2.0
2338,3.0
19016,3.0
18312,3.0
13436,2.0
17781,3.0
6973,3.0
13918,3.0
15859,2.0
2301,2.0
63,1.0
1352,2.0
4936,1.0
12638,2.0
9999,2.0
14973,3.0
1895,2.0
10553,3.0
15968,1.0
11290,3.0
17246,3.0
3776,2.0
3290,2.0
6345,2.0
9971,2.0
14674,3.0
2705,2.0
5549,3.0
9790,2.0
12300,2.0
17653,3.0
9620,1.0
18162,3.0
18623,2.0
17976,2.0
14044,1.0
6118,1.0
539,1.0
6325,2.0
17696,1.0
7642,2.0
2772,2.0
15374,1.0
4701,1.0
17363,1.0
18766,1.0
14823,1.0
9599,3.0
699,2.0
589,3.0
8521,3.0
15405,1.0
2465,3.0
17813,3.0
8758,3.0
6767,2.0
12429,1.0
3258,1.0
1343,1.0
3704,1.0
1049,2.0
16348,2.0
6067,1.0
1597,1.0
7552,1.0
17180,1.0
19128,2.0
15161,3.0
4622,2.0
18194,2.0
15524,3.0
15402,2.0
16235,1.0
18284,0.0
137,1.0
2353,1.0
16623,3.0
9457,1.0
9486,2.0
4269,1.0
1129,2.0
8329,3.0
8439,2.0
7112,2.0
13504,0.0
5629,3.0
16654,1.0
643,1.0
7037,0.0
5487,0.0
8458,2.0
2162,2.0
9528,3.0
9613,2.0
13691,2.0
15937,3.0
9810,3.0
17314,1.0
11451,3.0
13779,3.0
8747,2.0
16604,0.0
13545,3.0
18258,0.0
14041,2.0
3839,3.0
19222,1.0
17554,2.0
11646,1.0
15851,3.0
8989,1.0
2839,0.0
2176,3.0
16252,1.0
12128,1.0
7747,1.0
1938,1.0
1489,3.0
4086,3.0
9923,2.0
17116,0.0
6009,2.0
8844,0.0
2174,1.0
8775,3.0
6691,1.0
15088,1.0
12689,2.0
15875,0.0
17341,1.0
13762,1.0
4315,3.0
11645,2.0
9780,2.0
888,3.0
16152,2.0
11174,2.0
16481,1.0
6937,2.0
4541,3.0
15829,2.0
16197,2.0
9426,2.0
11540,2.0
17593,3.0
6523,1.0
10864,1.0
6700,1.0
17011,0.0
17210,2.0
5386,2.0
9271,0.0
5582,3.0
12284,2.0
1419,1.0
11768,3.0
13050,2.0
11260,2.0
12569,2.0
7531,2.0
4467,2.0
12566,2.0
3948,3.0
12205,2.0
1822,1.0
16859,2.0
10022,0.0
10171,1.0
2947,2.0
13631,1.0
6307,1.0
17255,2.0
9136,3.0
3844,2.0
3422,3.0
8230,1.0
9982,2.0
8618,1.0
1592,2.0
14601,2.0
2640,1.0
7524,1.0
9349,2.0
3997,1.0
18299,2.0
14304,0.0
17898,0.0
7443,3.0
18139,2.0
12868,3.0
8848,3.0
585,2.0
5161,2.0
10019,1.0
1468,2.0
17621,1.0
15490,2.0
469,3.0
16944,3.0
14684,2.0
10275,2.0
16739,2.0
5623,1.0
17044,1.0
8457,0.0
17690,3.0
3117,0.0
8384,3.0
16241,1.0
12853,3.0
14459,3.0
10050,3.0
9746,3.0
5522,2.0
6101,3.0
192,3.0
4119,1.0
10692,3.0
18473,2.0
13069,2.0
8145,1.0
5851,3.0
9798,3.0
9759,1.0
17856,1.0
1755,3.0
12518,1.0
10727,2.0
4946,2.0
17263,3.0
3119,1.0
16008,0.0
10167,1.0
4365,3.0
5551,2.0
16159,2.0
15680,2.0
3812,1.0
18832,0.0
10927,1.0
10254,2.0
17963,0.0
14594,1.0
15595,3.0
18100,3.0
1000,2.0
14106,2.0
9818,2.0
4061,1.0
18737,1.0
16108,3.0
7851,0.0
2413,2.0
5789,1.0
10329,1.0
1053,3.0
9267,1.0
5843,2.0
7872,3.0
15183,0.0
4243,2.0
4248,3.0
5257,2.0
11395,3.0
15639,3.0
1571,1.0
4842,3.0
2759,1.0
8672,2.0
2056,1.0
8337,1.0
10932,1.0
